severity,category,book,page,path,issue,evidence,recommendation
High,Grade/meta wording,math-g3,page-105.txt,audio-text/books/math-g3/pages/page-105.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",חילוק עם שארית בכיתה ג׳ — מספרים קטנים בינוניים.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g3,page-107.txt,audio-text/books/math-g3/pages/page-107.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה ג׳ בודקים התחלקות לפי ספרת האחדות — בלי לחשב חילוק ארוך.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g3,page-107.txt,audio-text/books/math-g3/pages/page-107.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","לא נלמדים כאן 3, 6, 9 — זה לכיתה ד׳.","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g3,page-184.txt,audio-text/books/math-g3/pages/page-184.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה ג׳ עובדים רק עם דקות — בלי שעות.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g4,page-126.txt,audio-text/books/math-g4/pages/page-126.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","חילוק שווה בכיתה ד׳ — מספרים גדולים יותר, אותה בדיקת כפל.","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g4,page-133.txt,audio-text/books/math-g4/pages/page-133.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",חילוק עם שארית בכיתה ד׳ — מספרים עד ~100.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g4,page-142.txt,audio-text/books/math-g4/pages/page-142.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","בכיתה ד׳ מרחיבים לששה מחלקים — כולל 3, 6, 9 (לפי סכום הספרות).","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g4,page-142.txt,audio-text/books/math-g4/pages/page-142.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",÷2 / ÷5 / ÷10: כמו בכיתה ג׳ — לפי ספרת האחדות.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g4,page-254.txt,audio-text/books/math-g4/pages/page-254.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","בכיתה ד׳ המספרים יכולים להיות גדולים יותר (עד כ-120 דקות), אבל הכלל זהה:","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g5,page-085.txt,audio-text/books/math-g5/pages/page-085.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",זו מיומנות חשובה בכיתה ה׳.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g5,page-240.txt,audio-text/books/math-g5/pages/page-240.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",מכיתה ה׳ כותבים זמן שעות:דקות (למשל 1:25 = שעה ו-25 דקות).,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g6,page-064.txt,audio-text/books/math-g6/pages/page-064.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה ו' — כפל עד 500×500.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,math-g6,page-275.txt,audio-text/books/math-g6/pages/page-275.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","בכיתה ו׳ מחברים משכי יום — חוגים, נסיעות, הפסקות — בפורמט ש:ד.","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,moledet-g2,page-031.txt,audio-text/books/moledet-g2/pages/page-031.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה בוחרים משחק בחצר:,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,moledet-g2,page-037.txt,audio-text/books/moledet-g2/pages/page-037.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",כששומרים על חבר — הכיתה בטוחה.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,moledet-g3,page-050.txt,audio-text/books/moledet-g3/pages/page-050.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.","השתתפות — לקחת חלק בחיים של הכיתה והקהילה, לא רק לצפות מהצד.","לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,moledet-g3,page-051.txt,audio-text/books/moledet-g3/pages/page-051.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה ובקהילה יש פעילויות:,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,moledet-g3,page-056.txt,audio-text/books/moledet-g3/pages/page-056.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בתרגול תמצאו שאלות על פעילות בכיתה ובקהילה.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,science-g1,page-037.txt,audio-text/books/science-g1/pages/page-037.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",- לשמור על ניקיון בכיתה ובבית,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,science-g1,page-038.txt,audio-text/books/science-g1/pages/page-038.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",בכיתה אכלו חטיף.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,science-g2,page-017.txt,audio-text/books/science-g2/pages/page-017.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",ילד זורע זרעים בכיתה בעציץ.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
High,Grade/meta wording,science-g3,page-015.txt,audio-text/books/science-g3/pages/page-015.txt,"ניסוח סילבוס/כיתה בתוך ספר העשרה. לא לכתוב לילד מה ""לומדים בכיתה"" או מה לא נלמד בכיתה אחרת.",היום נסכם במדעים את לימוד הצמחים לכיתה ג׳.,"לנסח מחדש כניסוח לימודי טבעי: למחוק את אזכור הכיתה/השוואת הכיתות, ולהשתמש ב""כאן"", ""בתרגול הזה"", ""נחזק"", ""נכיר"", ""נפתור"" או בדוגמה עצמה. אם הכיתה היא מקום פיזי בסיפור — אפשר להשאיר."
